8.04964161807,4.75682643486
8.15788863153,6.88738321385
7.55201089117,6.82061424561
5.46023448573,7.4790065357
8.0149523305,5.66130807802
7.92268676794,6.06263475148
7.34510675714,5.20724944607
5.67507789103,8.0018521144
8.20812894286,6.32680272398
5.8745794414,6.0933292415
7.54335680885,5.47105599402
7.48372282619,6.72494693399
9.93032148509,4.70037356891
7.47457735517,7.08888650067
6.42309375375,8.25917219513
6.43545327211,7.03077528889
7.3200716498,6.00076064375
6.38891799718,7.73350034319
8.99739547627,4.82032237783
6.93525780589,6.31076884959
4.91436820093,8.88632135422
8.03671015184,5.6486949612
7.71295334118,6.33002033413
7.01158450381,5.99348810906
5.68009675334,7.80466503883
6.48834884308,6.7931551314
7.28665380602,6.04289277561
8.06487192431,6.44744242282
6.53320317635,5.52736527016
8.82636402454,4.87934691485
4.11543961135,9.37863362883
8.46015012713,5.61683153541
7.20121549012,6.68320648087
8.93038878763,4.42282093896
7.22259979845,7.34771025116
8.30273599027,4.62656399207
9.32306079347,5.25083058417
7.53686957954,5.87306395645
7.03709566568,7.3788404944
7.50528901676,5.36569719818
7.83613363336,6.45125134631
7.04128921904,5.53922856906
6.27324507369,7.27279782519
6.52926802032,6.5218588481
6.86440247115,8.25497845366
7.75272066592,5.05826308389
6.67137074356,6.54549491382
5.3279174429,8.44713275504
5.21020208587,7.72976159191
6.75936526101,6.66886454856
7.64381053297,7.19205534549
7.74626877317,6.74942878995
6.1137587014,8.67526029859
5.85499830863,7.15296465555
7.92000665583,6.27977767479
6.05317499453,7.74747420559
6.56959532975,7.01264143936
4.66169311148,8.87228207417
6.42772679556,7.80261010348
6.06080738713,7.20671663924
5.55185058578,7.01441158902
6.59020110145,7.60723387451
6.20018826996,8.07425309532
5.61111514244,7.19625861009
6.54996233234,6.19546965794
6.69454147548,7.07831927506
6.21137035575,8.7107090899
6.52981095747,7.03264185978
6.77386223833,7.02506479418
6.27627079447,7.60442024067
7.23744965781,6.38113255914
6.16618296152,7.11849378137
6.76287028187,5.58243630139
7.5784389703,5.75579435028
8.15782121337,6.31478197717
7.43764806757,6.36572449885
6.86898340923,5.69540689207
7.77962758254,5.47973446736
7.07020171761,5.82353471795
6.63689277718,5.36370626968
7.89108954896,5.85660365781
7.40117902342,6.22444123869
7.11588656773,4.63630880376
6.35374990348,7.87740948943
4.98859355262,6.77394856328
7.19106308104,6.9831443713
7.12529996074,7.31785018627
7.82951420824,6.5605670638
7.97987137371,4.88287679724
7.08356413519,5.59308555606
8.92134394278,4.02490307524
7.85084588846,5.94790715529
8.91293925827,4.40567417401
5.04456171345,7.61021746472
7.64672108817,6.70206665813
7.26193802249,6.57619032318
5.97748287086,7.36158970368
