joint_p	ref_r
0.5998624181460809	0.8462274282490029
0.6024901133053819	0.8654489997178775
0.6048966172111127	0.8846705711867522
0.6069797398167085	0.9038921426556268
0.6085346124028375	0.9231137141245014
0.6090839417912324	0.9423352855933761
0.6072049870341856	0.9615568570622508
0.5959124990729849	0.9807784285311254
8.039975318416059e-91	-0.9795920734964528
6.962463091267097e-45	-0.9591841469929057
5.532401121219952e-30	-0.9387762204893584
1.3115996759375843e-22	-0.9183682939858112
3.3023835825286417e-18	-0.897960367482264
2.7723758604293753e-15	-0.8775524409787169
3.361183253347246e-13	-0.8571445144751697
1.2202916988470468e-11	-0.8367365879716224
1.9865246655898766e-10	-0.8163286614680753
1.8462860492233668e-09	-0.7959207349645281
1.142101197057082e-08	-0.7755128084609809
5.207794872872966e-08	-0.7551048819574337
1.878468079180645e-07	-0.7346969554538865
5.63672862410666e-07	-0.7142890289503394
1.4599839173118646e-06	-0.6938811024467921
3.355634920737184e-06	-0.673473175943245
6.990091406635828e-06	-0.6530652494396978
1.341542974343963e-05	-0.6326573229361505
2.4030741340551723e-05	-0.6122493964326035
4.059476099493198e-05	-0.5918414699290562
6.521591887171429e-05	-0.571433543425509
0.00010032180306282916	-0.5510256169219618
0.0001486118821678796	-0.5306176904184146
0.00021299825666223337	-0.5102097639148675
0.0002965393477209254	-0.4898018374113202
0.00040237102510497745	-0.46939391090777305
0.0005336389491351068	-0.4489859844042259
0.0006934350411375178	-0.4285780579006787
0.0008847401342987986	-0.40817013139713154
0.001110374075113127	-0.38776220489358426
0.0013729538872193968	-0.3673542783900371
0.0016748600885832196	-0.3469463518864899
0.00201821086549381	-0.32653842538294275
0.0024048435381366228	-0.3061304988793956
0.0028363025832758896	-0.2857225723758483
0.0033138333895599216	-0.26531464587230114
0.0038383808911007056	-0.24490671936875397
0.004410592238606352	-0.2244987928652068
0.00503082271059196	-0.20409086636165963
0.005699144128991383	-0.18368293985811235
0.006415355115322255	-0.16327501335456518
0.007178992599095292	-0.142867086851018
0.007989344064891771	-0.12245916034747084
0.008845460095377998	-0.10205123384392367
0.009746166832507886	-0.0816433073403765
0.010690078037133384	-0.06123538083682922
0.011675606477636413	-0.040827454333282054
0.012700974420866627	-0.020419527829734885
0.0137642230337295	-1.16013261877157e-05
0.014863220531489542	0.020396325177359564
0.01599566892956776	0.04080425168090662
0.01715910926967269	0.0612121781844539
0.018350925198810656	0.08162010468800096
0.01956834478130528	0.10202803119154824
0.020808440419539345	0.12243595769509552
0.022068126748711354	0.14284388419864258
0.023344156354299872	0.16325181070218986
0.02463311313782663	0.18365973720573692
0.02593140312633354	0.2040676637092842
0.027235242482967346	0.22447559021283148
0.02854064242911251	0.24488351671637854
0.029843390731230598	0.2652914432199258
0.031139029336155928	0.2856993697234729
0.032422827654790896	0.30610729622702015
0.033689750893127327	0.32651522273056743
0.03493442270779961	0.3469231492341145
0.036151081316690356	0.36733107573766177
0.03733352801830759	0.38773900224120883
0.038475066860553395	0.4081469287447561
0.039568433942895484	0.4285548552483034
0.0406057145275941	0.44896278175185045
0.04157824576660532	0.46937070825539773
0.04247650241225544	0.4897786347589448
0.04328996236471944	0.5101865612624921
0.044006948315910704	0.5305944877660393
0.04461444108746186	0.5510024142695864
0.04509785956384047	0.5714103407731337
0.045440801470778336	0.5918182672766806
0.045440801470778336	0.5918182672766806
0.04561989074464007	0.6112554926444578
0.04563666616858306	0.6306927180122348
0.04547067138605957	0.650129943380012
0.045098721911498815	0.6695671687477891
0.044494502107904704	0.6890043941155662
0.043628139700714295	0.7084416194833433
0.04246579533092897	0.7278788448511204
0.040969346184017805	0.7473160702188976
0.039096321640561794	0.7667532955866747
0.0368003989489292	0.7861905209544517
0.03403305367617914	0.8056277463222289
0.030747510908751847	0.825064971690006
0.026907205020724564	0.8445021970577831
0.022502979012750963	0.8639394224255602
0.01758692678604003	0.8833766477933374
0.012336376766985116	0.9028138731611144
0.007163990034266661	0.9222510985288915
0.0028523292738021656	0.9416883238966687
0.00044202586280638474	0.9611255492644457
1.5641594043061426e-06	0.980562774632223
0.0016948572689737581	-0.9796601241308317
0.04006313148883768	-0.9593202482616634
0.11482915403365243	-0.9389803723924951
0.19431046015767037	-0.9186404965233268
0.2663336620234415	-0.8983006206541585
0.32855300049769676	-0.8779607447849902
0.3816299595525753	-0.8576208689158219
0.42691316862623474	-0.8372809930466536
0.46573811931762654	-0.8169411171774853
0.4992474312159233	-0.796601241308317
0.5283725888592112	-0.7762613654391487
0.5538608330136443	-0.7559214895699804
0.5763098786482207	-0.7355816137008121
0.596199308228655	-0.7152417378316438
0.6139161674750431	-0.6949018619624755
0.6297750230946985	-0.6745619860933072
0.6440334442210931	-0.6542221102241389
0.6569039044361378	-0.6338822343549706
0.6685629469686503	-0.6135423584858023
0.6791582745564468	-0.593202482616634
0.6888142671873222	-0.5728626067474657
0.697636305527636	-0.5525227308782974
0.7057141825495452	-0.5321828550091291
0.7131248147895892	-0.5118429791399608
0.719934412046356	-0.4915031032707925
0.7262002254133315	-0.4711632274016242
0.7319719647098364	-0.4508233515324559
0.7372929549193913	-0.4304834756632876
0.7422010851973837	-0.4101435997941193
0.7467295919345741	-0.389803723924951
0.7509077082190576	-0.3694638480557827
0.7547612050703258	-0.3491239721866144
0.7583128444731211	-0.3287840963174461
0.7615827601113556	-0.3084442204482778
0.7645887784953657	-0.2881043445791095
0.7673466906682946	-0.2677644687099412
0.7698704827047073	-0.2474245928407729
0.7721725316530527	-0.2270847169716046
0.7742637723300436	-0.2067448411024363
0.776153839378562	-0.186404965233268
0.777851188197158	-0.1660650893640997
0.7793631976969541	-0.1457252134949314
0.7806962573085191	-0.1253853376257631
0.7818558402219105	-0.1050454617565948
0.7828465644778096	-0.0847055858874265
0.7836722432208469	-0.0643657100182582
0.7843359251652858	-0.04402583414908989
0.784839926098022	-0.023685958279921593
0.78518585204599	-0.0033460824107532927
0.7853746145574864	0.016993793458415007
0.7854064383835495	0.03733366932758342
0.7852808616909421	0.05767354519675161
0.784996728787439	0.0780134210659198
0.784552175188175	0.09835329693508821
0.7839446046937931	0.11869317280425662
0.7831706579818327	0.1390330486734248
0.7822261720263946	0.159372924542593
0.7811061294509771	0.1797128004117614
0.779804596677616	0.20005267628092982
0.7783146494526215	0.220392552150098
0.7766282839935814	0.2407324280192662
0.7747363115993212	0.2610723038884346
0.7726282340757804	0.281412179757603
0.770292096732772	0.3017520556267712
0.7677143149691759	0.3220919314959394
0.7648794695480922	0.3424318073651078
0.7617700645177798	0.3627716832342762
0.7583662402915877	0.3831115591034444
0.7546454325715384	0.4034514349726126
0.7505819654670626	0.423791310841781
0.7461465641630579	0.4441311867109494
0.741305768614169	0.4644710625801176
0.7360212246906206	0.4848109384492858
0.730248822570748	0.5051508143184542
0.7239376434067067	0.5254906901876226
0.7170286636015458	0.5458305660567908
0.7094531503296757	0.566170441925959
0.7011306606534956	0.5865103177951274
0.6919665275197218	0.6068501936642957
0.6919665275197218	0.6068501936642957
0.6822049351338106	0.6265076839810809
0.6714324990060594	0.6461651742978661
0.6595059488547798	0.6658226646146513
0.6462532398958302	0.6854801549314365
0.6314662015449735	0.7051376452482218
0.6148909063890775	0.724795135565007
0.5962149535206405	0.7444526258817923
0.5750505702418511	0.7641101161985775
0.5509120814661075	0.7837676065153627
0.5231859536403749	0.8034250968321479
0.49109159220178145	0.8230825871489331
0.4536323583134172	0.8427400774657183
0.40954203617273444	0.8623975677825035
0.3572523123916428	0.8820550580992887
0.2949749431620263	0.901712548416074
0.2212222178630708	0.9213700387328592
0.1368767972014895	0.9410275290496444
0.05234938966486818	0.9606850193664296
0.0029181688685802295	0.9803425096832148
0.04990786211402877	-0.9797249761204898
0.18986941921695621	-0.9594499522409796
0.2956838626462012	-0.9391749283614693
0.368330212667813	-0.9188999044819591
0.41961264715306257	-0.8986248806024489
0.457135830896925	-0.8783498567229387
0.48543753536328804	-0.8580748328434284
0.5073000918811277	-0.8377998089639183
0.5245007141281295	-0.8175247850844081
0.5382200161976018	-0.7972497612048979
0.5492699330540034	-0.7769747373253877
0.5582258298322751	-0.7566997134458775
0.5655060917575012	-0.7364246895663672
0.5714218143006264	-0.716149665686857
0.576208834993999	-0.6958746418073467
0.5800489785633722	-0.6755996179278365
0.5830845089978622	-0.6553245940483263
0.585428184816694	-0.6350495701688161
0.5871703976461378	-0.614774546289306
0.5883843326569299	-0.5944995224097958
0.5891297603174124	-0.5742244985302856
0.5894558638401163	-0.5539494746507753
0.589403375940089	-0.5336744507712651
0.5890062133856966	-0.5133994268917549
0.5882927413169569	-0.4931244030122447
0.5872867611383628	-0.4728493791327344
0.5860082895909899	-0.4525743552532242
0.5844741783504583	-0.432299331373714
0.5826986105975502	-0.4120243074942038
0.5806935017768988	-0.3917492836146935
0.578468825073674	-0.37147425973518333
0.5760328772425019	-0.35119923585567314
0.5733924968004032	-0.33092421197616295
0.5705532438891092	-0.31064918809665276
0.5675195490716611	-0.29037416421714246
0.5642948367767086	-0.27009914033763227
0.5608816279148889	-0.24982411645812208
0.5572816252736283	-0.2295490925786119
0.5534957845831048	-0.2092740686991016
0.5495243735879776	-0.1889990448195914
0.5453670210205861	-0.1687240209400812
0.5410227570246073	-0.14844899706057102
0.5364900463034048	-0.12817397318106083
0.5317668150491603	-0.10789894930155053
0.5268504725359089	-0.08762392542204034
0.5217379281230108	-0.06734890154253015
0.5164256043089038	-0.04707387766301996
0.5109094463933075	-0.02679885378350977
0.5051849292459287	-0.006523829903999467
0.49924706163871746	0.013751193975510612
0.4930903885754595	0.034026217855021024
0.4867089920463049	0.054301241734531214
0.48009649064602444	0.0745762656140414
0.47324603852430847	0.0948512894935516
0.4661503241862215	0.11512631337306178
0.4588015697338327	0.13540133725257197
0.4511915312400414	0.15567636113208216
0.44331150107803496	0.17595138501159235
0.4351523132015863	0.19622640889110254
0.4267043525915394	0.21650143277061296
0.4179575703638363	0.23677645665012315
0.4089015063890421	0.25705148052963334
0.3995253217213075	0.2773265044091435
0.3898178436999034	0.2976015282886537
0.3797676272993332	0.3178765521681639
0.3693630372030823	0.3381515760476741
0.35859235621038954	0.3584265999271843
0.34744392701699317	0.3787016238066945
0.33590633621799637	0.3989766476862049
0.32396865166216304	0.4192516715657151
0.3116207271646848	0.43952669544522527
0.2988535922107103	0.45980171932473546
0.28565994883718987	0.48007674320424565
0.2720348035801443	0.5003517670837558
0.25797626945789315	0.520626790963266
0.24348658167231452	0.5409018148427762
0.22857338125080226	0.5611768387222864
0.21325133327820173	0.5814518626017968
0.19754416039571962	0.601726886481307
0.19754416039571962	0.601726886481307
0.18177617239847998	0.6216405421572416
0.16571800188535107	0.6415541978331764
0.14943423934227767	0.661467853509111
0.13301106581000308	0.6813815091850456
0.11656135383650107	0.7012951648609802
0.10023051724938212	0.7212088205369149
0.08420284542923892	0.7411224762128495
0.06870763900600735	0.7610361318887842
0.05402368884077445	0.7809497875647189
0.040479277829600736	0.8008634432406535
0.02844264469932924	0.8207770989165881
0.018294567561989328	0.8406907545925228
0.010371104889130702	0.8606044102684575
0.00486436887203779	0.8805180659443921
0.001684553317418342	0.9004317216203268
0.0003429552615842772	0.9203453772962614
2.4104185462805322e-05	0.940259032972196
1.1803209430008338e-07	0.9601726886481308
1.2940245431275375e-14	0.9800863443240654
1.1710764508150003e-21	-0.9796747476326353
3.017840423887094e-11	-0.9593494952652707
8.446245102095984e-08	-0.939024242897906
4.415070387151719e-06	-0.9186989905305414
4.717051914562966e-05	-0.8983737381631767
0.00022811420059835072	-0.8780484857958121
0.0007016104118921899	-0.8577232334284474
0.0016265603786987878	-0.8373979810610828
0.0031233594609873755	-0.817072728693718
0.005256581222911298	-0.7967474763263535
0.008037666838529174	-0.7764222239589887
0.011436875456459043	-0.7560969715916241
0.015397008989619553	-0.7357717192242594
0.019845327280261903	-0.7154464668568947
0.024702554665046332	-0.6951212144895301
0.029889077479916194	-0.6747959621221655
0.035328865338467554	-0.6544707097548008
0.04095171337210848	-0.6341454573874361
0.04669432208372189	-0.6138202050200715
0.05250061380067576	-0.5934949526527069
0.05832157436549659	-0.5731697002853422
0.06411481974825878	-0.5528444479179775
0.06984402084252442	-0.5325191955506129
0.07547827236474455	-0.5121939431832482
0.08099145910870978	-0.4918686908158836
0.08636165083500963	-0.47154343844851887
0.09157054264159484	-0.45121818608115427
0.09660294841405104	-0.43089293371378956
0.10144634920888092	-0.41056768134642496
0.10609049500357162	-0.39024242897906025
0.11052705634636285	-0.36991717661169565
0.11474932151032932	-0.34959192424433094
0.11875193443562586	-0.32926667187696623
0.1225306687894232	-0.30894141950960163
0.12608223372800104	-0.2886161671422369
0.1294041073088818	-0.2682909147748723
0.132494393909425	-0.24796566240750761
0.13535170242344782	-0.22764041004014302
0.13797504240674266	-0.2073151576727783
0.14036373571388497	-0.1869899053054137
0.14251734150703432	-0.166664652938049
0.1444355928212603	-0.1463394005706844
0.14611834314137234	-0.1260141482033197
0.1475655216848342	-0.10568889583595509
0.1487770962972949	-0.08536364346859038
0.1497530430550867	-0.06503839110122578
0.15049332183629244	-0.04471313873386107
0.15099785727211368	-0.02438788636649636
0.15126652462665802	-0.0040626339991317595
0.151299140279027	0.01626261836823284
0.1510954565997982	0.03658787073559755
0.15065516112756108	0.05691312310296226
0.14997788006294566	0.07723837547032697
0.14906318621044487	0.09756362783769146
0.14791061161516036	0.11788888020505617
0.14651966526542212	0.13821413257242088
0.1448898563662151	0.1585393849397856
0.14302072383591266	0.17886463730715008
0.14091187284360465	0.1991898896745148
0.13856301939034568	0.2195151420418795
0.13597404414918599	0.2398403944092442
0.13314505702046045	0.2601656467766087
0.1300764741352191	0.2804908991439734
0.1267691093555328	0.3008161515113381
0.12322428267984735	0.3211414038787028
0.11944394836757743	0.34146665624606753
0.11543084605034358	0.361791908613432
0.11118867859414562	0.38211716098079673
0.10672232100675945	0.40244241334816144
0.10203806522576578	0.42276766571552615
0.09714390613458475	0.44309291808289064
0.09204987456788291	0.46341817045025535
0.0867684232706607	0.48374342281762006
0.08131487158641726	0.5040686751849848
0.07570791378546757	0.5243939275523493
0.06997019396672079	0.544719179919714
0.064128946707198	0.5650444322870787
0.0582166960880622	0.5853696846544434
0.05227199490245113	0.6056949370218078
0.05227199490245113	0.6056949370218078
0.04651752121262697	0.6254101901707174
0.04082318976012576	0.645125443319627
0.035244124373700975	0.6648406964685366
0.02984270256681609	0.6845559496174463
0.02468828935480956	0.7042712027663558
0.01985622673068709	0.7239864559152654
0.015425682342403343	0.7437017090641751
0.011475839986783578	0.7634169622130846
0.008079826586992217	0.7831322153619943
0.005295820359339804	0.8028474685109039
0.00315519423141606	0.8225627216598135
0.001648714659698266	0.8422779748087231
0.000714276070604394	0.8619932279576328
0.00023358890697112517	0.8817084811065423
4.869863557021254e-05	0.901423734255452
4.6143560660397274e-06	0.9211389874043616
9.01023971478319e-08	0.9408542405532712
3.354643436125414e-11	0.9605694937021808
1.475144873203726e-21	0.9802847468510905
4.0283602794867414e-54	-0.9795706909511349
3.816660107488106e-27	-0.9591413819022698
2.6817718678972623e-18	-0.9387120728534046
6.678009944020675e-14	-0.9182827638045395
2.8412862322838544e-11	-0.8978534547556745
1.5930783731160554e-09	-0.8774241457068093
2.8138762816804725e-08	-0.8569948366579442
2.4176604486140336e-07	-0.8365655276090791
1.2855951885015764e-06	-0.816136218560214
4.887521255171704e-06	-0.7957069095113489
1.4560324252623e-05	-0.7752776004624837
3.613040618932413e-05	-0.7548482914136186
7.790039733654691e-05	-0.7344189823647536
0.00015040638009729198	-0.7139896733158884
0.00026585786677049786	-0.6935603642670233
0.000437404485178183	-0.6731310552181582
0.0006783687838925884	-0.6527017461692931
0.0010015486000055824	-0.632272437120428
0.001418649253953855	-0.6118431280715628
0.0019398689249055378	-0.5914138190226977
0.0025736346302183866	-0.5709845099738327
0.0033264709786356484	-0.5505552009249675
0.004202976921094605	-0.5301258918761024
0.00520588436543707	-0.5096965828272373
0.006336174445108517	-0.4892672737783722
0.007593230758442558	-0.4688379647295071
0.008975012931040756	-0.4484086556806419
0.010478237759387745	-0.42797934663177684
0.0120985586442473	-0.40755003758291175
0.013830736892874328	-0.38712072853404655
0.015668800751778244	-0.36669141948518147
0.017606189779671187	-0.3462621104363164
0.019635883462191004	-0.3258328013874513
0.021750513890339312	-0.3054034923385862
0.023942462952336444	-0.284974183289721
0.02620394489253371	-0.26454487424085593
0.028527075328218444	-0.24411556519199085
0.030903927931353443	-0.22368625614312565
0.03332658001321979	-0.20325694709426056
0.035787148222808825	-0.18282763804539548
0.03827781550498787	-0.1623983289965304
0.04079085037681278	-0.1419690199476653
0.04331861948054459	-0.12153971089880011
0.04585359426735701	-0.10111040184993503
0.04838835256142485	-0.08068109280106994
0.050915575653280074	-0.060251783752204746
0.05342804147595981	-0.03982247470333966
0.055918614328567665	-0.019393165654474576
0.058380231529820734	0.0010361433943906206
0.06080588730889512	0.021465452443255595
0.06318861417211323	0.04189476149212079
0.06552146192124561	0.062324070540985765
0.06779747444187155	0.08275337958985096
0.07000966432780056	0.10318268863871616
0.0721509853594763	0.12361199768758113
0.07421430281015828	0.14404130673644633
0.07619236151320861	0.16447061578531152
0.07807775158696771	0.1848999248341765
0.07986287168067636	0.2053292338830417
0.0815398895763259	0.2257585429319069
0.08310069995832312	0.24618785198077187
0.084536879147349	0.26661716102963706
0.08583963658966803	0.28704647007850204
0.08699976290278894	0.30747577912736723
0.08800757430918511	0.32790508817623243
0.08885285335102835	0.3483343972250974
0.08952478588398255	0.3687637062739626
0.09001189451627975	0.3891930153228276
0.09030196891826009	0.40962232437169277
0.09038199381708556	0.43005163342055797
0.09023807606888373	0.45048094246942294
0.08985537304906598	0.47091025151828814
0.08921802584144298	0.49133956056715333
0.08830910251329094	0.5117688696160183
0.087110559393052	0.5321981786648835
0.08560323209617322	0.5526274877137487
0.08376687362719792	0.5730567967626137
0.0815802650423371	0.5934861058114789
0.0815802650423371	0.5934861058114789
0.07916525455916533	0.6128439102966465
0.07639704142467002	0.6322017147818142
0.07325679513511393	0.6515595192669819
0.0697265931671333	0.6709173237521495
0.06579052541969192	0.6902751282373172
0.06143633719735728	0.7096329327224848
0.0566578476604723	0.7289907372076526
0.05145847854013946	0.7483485416928203
0.045856355907440714	0.7677063461779879
0.039891597296186035	0.7870641506631556
0.03363652148451091	0.8064219551483233
0.027209469408983087	0.8257797596334909
0.02079228590582769	0.8451375641186586
0.014649218406516755	0.8644953686038264
0.009138547869027243	0.883853173088994
0.004692805365678168	0.9032109775741617
0.0017144646036075003	0.9225687820593294
0.0003169743189852264	0.941926586544497
1.0658236112552128e-05	0.9612843910296647
3.842918337352309e-10	0.9806421955148323
0.03316622603768411	-0.9797186659125767
0.17810261708137076	-0.9594373318251536
0.3117077578695504	-0.9391559977377304
0.41224818535223773	-0.9188746636503071
0.48742802204145863	-0.8985933295628838
0.5449201546723726	-0.8783119954754607
0.5899994717706091	-0.8580306613880375
0.626151023976079	-0.8377493273006142
0.6557084590383867	-0.817467993213191
0.6802739551782819	-0.7971866591257678
0.7009767542447843	-0.7769053250383446
0.7186325964970011	-0.7566239909509214
0.7338440093554359	-0.7363426568634981
0.7470649580052307	-0.7160613227760749
0.7586435687394427	-0.6957799886886518
0.7688510340992318	-0.6754986546012285
0.7779015991496859	-0.6552173205138052
0.7859666586366247	-0.634935986426382
0.7931848822803858	-0.6146546523389589
0.79966960839495	-0.5943733182515356
0.8055143247124791	-0.5740919841641123
0.8107967875250345	-0.5538106500766892
0.8155821566509192	-0.533529315989266
0.8199254090683848	-0.5132479819018427
0.8238732170036251	-0.49296664781441946
0.8274654236390798	-0.4726853137269963
0.8307362131329543	-0.45240397963957313
0.8337150460036876	-0.43212264555214985
0.8364274126787554	-0.4118413114647266
0.8388954448515528	-0.3915599773773034
0.8411384147012655	-0.37127864328988025
0.8431731449670815	-0.350997309202457
0.8450143476126902	-0.3307159751150337
0.8466749048700115	-0.31043464102761054
0.8481661034602792	-0.29015330694018737
0.8494978305050865	-0.2698719728527641
0.8506787378792862	-0.24959063876534082
0.8517163803905794	-0.22930930467791766
0.8526173321011037	-0.2090279705904945
0.8533872842632576	-0.18874663650307122
0.8540311276723499	-0.16846530241564794
0.8545530217025693	-0.14818396832822478
0.8549564518600068	-0.12790263424080162
0.855244277333888	-0.10762130015337834
0.8554187697369536	-0.08733996606595507
0.8554816439841467	-0.0670586319785319
0.855434082054434	-0.04677729789110874
0.8552767502049421	-0.026495963803685463
0.8550098100524578	-0.006214629716262188
0.8546329237987624	0.014066704371161087
0.8541452537481292	0.03434803845858414
0.8535454561430623	0.054629372546007415
0.8528316692237412	0.07491070663343069
0.8520014952935867	0.09519204072085374
0.8510519764436086	0.11547337480827702
0.8499795634472642	0.1357547088957003
0.8487800771803387	0.15603604298312357
0.8474486617410195	0.17631737707054684
0.8459797282368384	0.1965987111579699
0.8443668879589701	0.21688004524539317
0.8426028733698969	0.23716137933281645
0.840679444974335	0.2574427134202395
0.8385872817085975	0.2777240475076628
0.8363158519484695	0.29800538159508605
0.833853261571952	0.3182867156825093
0.8311860746840688	0.3385680497699326
0.8282991015678358	0.35884938385735565
0.8251751471042434	0.3791307179447789
0.8217947112188277	0.3994120520322022
0.8181356307475778	0.41969338611962526
0.8141726493136217	0.43997472020704853
0.8098768981535973	0.4602560542944718
0.8052152660321077	0.4805373883818951
0.8001496300205924	0.5008187224693184
0.7946359104108967	0.5211000565567414
0.7886229015555388	0.5413813906441647
0.7820508147853474	0.561662724731588
0.7748494480196557	0.581944058819011
0.7669358667083375	0.6022253929064344
0.7669358667083375	0.6022253929064344
0.7583887261753028	0.6221141232611127
0.7489506788817464	0.6420028536157909
0.7384879476607636	0.6618915839704692
0.7268382565004476	0.6817803143251475
0.7138029543371471	0.7016690446798258
0.6991364216018758	0.7215577750345041
0.6825316309977966	0.7414465053891823
0.6636001897264096	0.7613352357438606
0.6418443573936197	0.781223966098539
0.6166172645728568	0.8011126964532171
0.5870656748556888	0.8210014268078955
0.5520470792123114	0.8408901571625738
0.5100104390738536	0.8607788875172521
0.4588320227373225	0.8806676178719304
0.3956253998177425	0.9005563482266086
0.31669186803593385	0.9204450785812869
0.21848829651237933	0.9403338089359652
0.10393878245656211	0.9602225392906434
0.011167021974966834	0.9801112696453217
0.4982225048983634	-0.9796761335843223
0.5962423754761392	-0.9593522671686446
0.6315344338238416	-0.939028400752967
0.6487706865348954	-0.9187045343372893
0.6583443997988058	-0.8983806679216115
0.6639437202435676	-0.8780568015059339
0.6672060194113811	-0.8577329350902563
0.6689686672641215	-0.8374090686745785
0.6697040309312756	-0.8170852022589008
0.669698496767558	-0.7967613358432232
0.6691355366447147	-0.7764374694275455
0.6681378962978425	-0.7561136030118678
0.6667905937539177	-0.7357897365961901
0.6651541926296938	-0.7154658701805124
0.6632728314255617	-0.6951420037648348
0.6611792759827976	-0.6748181373491571
0.6588982072472876	-0.6544942709334793
0.6564484233983412	-0.6341704045178017
0.6538443523115194	-0.6138465381021241
0.6510971134210978	-0.5935226716864463
0.64821527778479	-0.5731988052707686
0.6452054215001264	-0.552874938855091
0.6420725347917411	-0.5325510724394134
0.6388203284736444	-0.5122272060237356
0.6354514662410444	-0.4919033396080579
0.6319677425500451	-0.47157947319238025
0.6283702200258393	-0.4512556067767026
0.6246593363797521	-0.4309317403610249
0.620834988076261	-0.41060787394534715
0.6168965960685595	-0.3902840075296695
0.6128431575534652	-0.3699601411139919
0.6086732867112292	-0.34963627469831415
0.6043852466778843	-0.3293124082826364
0.5999769744690506	-0.3089885418669588
0.5954461001809586	-0.28866467545128116
0.5907899614994996	-0.2683408090356034
0.5860056143251362	-0.24801694261992568
0.5810898401518292	-0.22769307620424806
0.57603915070843	-0.20736920978857043
0.5708497902715546	-0.1870453433728927
0.5655177359828192	-0.16672147695721495
0.560038696445387	-0.14639761054153733
0.554408108831336	-0.1260737441258597
0.5486211346997929	-0.10574987771018196
0.5426726547041821	-0.08542601129450422
0.5365572623541499	-0.0651021448788266
0.5302692569929699	-0.04477827846314897
0.5238026361542598	-0.02445441204747123
0.5171510874727759	-0.004130545631793492
0.5103079803433548	0.016193320783884246
0.503266357550738	0.03651718719956176
0.4960189271322576	0.0568410536152395
0.48855805478713166	0.07716492003091724
0.4808757572127492	0.09748878644659476
0.47296369683295747	0.1178126528622725
0.4648131784899464	0.13813651927795023
0.45641514880491096	0.15846038569362797
